index,timestampSec,durationSec,keyFrame,pictureType,meanY,p50Y,p95Y,p99Y,maxY,bright90Fraction,bright98Fraction,deltaMean,deltaFraction01,deltaMaxTile,deltaTileX,deltaTileY
22,0.88,,0,P,0.09928176696078432,0.0941286274509804,0.12353019607843137,0.35032784313725485,0.9566627450980392,0.0002,0.0,0.0,0.0,0.0,0,0
23,0.92,,0,P,0.09928176696078432,0.0941286274509804,0.12353019607843137,0.35032784313725485,0.9566627450980392,0.0002,0.0,0.0,0.0,0.0,0,0
24,0.96,,0,P,0.10706491588235294,0.0941286274509804,0.15410039215686275,0.34979921568627453,0.951284705882353,0.000225,0.0,0.022595883901960784,0.0477,0.08505099852941175,80,80
25,1.0,,0,P,0.11017780452941177,0.0941286274509804,0.16229960784313724,0.34878588235294117,0.9529521568627451,0.000225,0.0,0.008728524215686274,0.015825,0.051297598529411764,80,80
26,1.04,,0,P,0.12284250201960785,0.09805019607843138,0.2014141176470588,0.4693176470588235,0.9529521568627451,0.000225,0.0,0.020588207568627448,0.036775,0.07449370049019607,40,40
27,1.08,,0,P,0.12596460766666667,0.10253803921568629,0.1985427450980392,0.48041176470588226,0.9529521568627451,0.000225,0.0,0.023033871411764703,0.04955,0.09645494362745097,120,80
28,1.12,,0,P,0.12720406529411765,0.11014980392156862,0.19231058823529412,0.4869929411764706,0.9529521568627451,0.000225,0.0,0.02055201896078431,0.036575,0.08113450049019608,120,80
29,1.16,,0,P,0.12065775652941177,0.10483764705882352,0.1626894117647059,0.36240941176470587,0.9529521568627451,0.0002,0.0,0.024005435784313724,0.03485,0.09779921519607843,120,80
30,1.2,,0,P,0.11978390433333334,0.10197176470588236,0.16412549019607842,0.39015372549019606,0.951284705882353,0.000175,0.0,0.0154106271372549,0.022025,0.05446042352941176,120,80
31,1.24,,0,P,0.12068730760784313,0.1022392156862745,0.16789882352941177,0.4546525490196079,0.9999999999999999,0.0008,0.0001,0.020584168137254902,0.026225,0.0906274656862745,0,0
32,1.28,,0,P,0.11986960243137255,0.10197176470588236,0.17187607843137256,0.3931113725490196,0.9902109803921568,0.000475,7.5e-05,0.014670078705882352,0.019925,0.08383369509803922,0,0
33,1.32,,0,P,0.11938997505882352,0.09831764705882354,0.16882431372549017,0.38068862745098037,0.904121568627451,2.5e-05,0.0,0.012086198078431372,0.01515,0.054188375490196075,0,0
34,1.36,,0,P,0.11807884249019608,0.0954564705882353,0.16886039215686277,0.39644862745098036,0.9775623529411763,0.0001,0.0,0.013290511666666666,0.01785,0.07139230147058823,160,80
35,1.4,,0,P,0.11634227125490197,0.0941286274509804,0.17388235294117646,0.3999364705882352,0.9909396078431372,0.00025,2.5e-05,0.009018265039215686,0.01305,0.04812104019607843,160,80
36,1.44,,0,P,0.11273698511764706,0.0941286274509804,0.17433098039215686,0.3975678431372549,0.9757278431372548,0.000225,0.0,0.010563204529411764,0.015475,0.06026617107843137,160,80
37,1.48,,0,P,0.11092589925490197,0.0941286274509804,0.1736894117647059,0.3936462745098039,0.989161568627451,0.00045,5e-05,0.00617871394117647,0.0119,0.06170110294117647,0,0
38,1.52,,0,P,0.1087056350392157,0.0941286274509804,0.16235529411764707,0.3797309803921568,0.965472156862745,0.00045,0.0,0.005250632372549019,0.008925,0.05274528382352941,0,0
39,1.56,,0,P,0.10631965517647059,0.0941286274509804,0.1529521568627451,0.3693466666666667,0.9529521568627451,0.000325,0.0,0.00530244888235294,0.00805,0.04659754803921569,0,0
40,1.6,,0,P,0.10550820721568628,0.0941286274509804,0.15154745098039218,0.3670407843137255,0.9529521568627451,0.000275,0.0,0.0019503122352941176,0.002625,0.018954149019607843,0,0
41,1.64,,0,P,0.10405999950980392,0.0941286274509804,0.14510901960784314,0.3525725490196079,0.9529521568627451,0.000225,0.0,0.002029005745098039,0.0028,0.022052605882352937,0,0
42,1.68,,0,P,0.10356889801960785,0.0941286274509804,0.1437043137254902,0.3518329411764706,0.9529521568627451,0.000225,0.0,0.0009910418039215684,0.000625,0.007777435294117647,0,0
43,1.72,,0,P,0.10321024743137254,0.0941286274509804,0.14233568627450977,0.3518329411764706,0.9529521568627451,0.000225,0.0,0.0007449673333333332,0.000775,0.006401349019607843,0,0
44,1.76,,0,P,0.1030384041372549,0.0941286274509804,0.14265960784313725,0.3518329411764706,0.9529521568627451,0.000225,0.0,0.0004957260784313724,0.0003,0.0035462990196078424,160,0
45,1.8,,0,P,0.10299731347058823,0.0941286274509804,0.14413803921568627,0.3518329411764706,0.9529521568627451,0.000225,0.0,0.00031280921568627444,0.0,0.0025313754901960784,160,0
46,1.84,,0,P,0.10304634249019608,0.0941286274509804,0.1440392156862745,0.35101960784313724,0.9574447058823529,0.0002,0.0,0.001127575294117647,0.0,0.0033013406862745093,0,0
47,1.88,,0,P,0.1030347324509804,0.0941286274509804,0.1443780392156863,0.35101960784313724,0.9574447058823529,0.0002,0.0,3.6849098039215674e-05,0.0,0.000921227450980392,160,160
48,1.92,,0,P,0.10304288711764707,0.0941286274509804,0.14510901960784314,0.35101960784313724,0.9574447058823529,0.0002,0.0,4.837843137254901e-05,0.0,0.001001127450980392,160,160
49,1.96,,0,P,0.10305667221568629,0.0941286274509804,0.14510901960784314,0.35101960784313724,0.9574447058823529,0.0002,0.0,5.492086274509802e-05,0.0,0.0010764529411764704,160,160
50,2.0,,0,P,0.1030644173137255,0.0941286274509804,0.14510901960784314,0.35101960784313724,0.9574447058823529,0.0002,0.0,1.5196078431372557e-05,0.0,0.0003799019607843139,160,160
51,2.04,,0,P,0.10306559378431372,0.0941286274509804,0.14510901960784314,0.35101960784313724,0.9574447058823529,0.0002,0.0,1.5490196078431367e-05,0.0,0.0003872549019607842,160,160
52,2.08,,0,P,0.10307177025490195,0.0941286274509804,0.14510901960784314,0.35101960784313724,0.9574447058823529,0.0002,0.0,1.4607843137254906e-05,0.0,0.00036519607843137265,160,160
53,2.12,,0,P,0.10307480947058822,0.0941286274509804,0.14510901960784314,0.35101960784313724,0.9574447058823529,0.0002,0.0,5.784313725490196e-06,0.0,0.0001446078431372549,160,160
54,2.16,,0,P,0.10307480947058822,0.0941286274509804,0.14510901960784314,0.35101960784313724,0.9574447058823529,0.0002,0.0,0.0,0.0,0.0,0,0
55,2.2,,0,P,0.10307480947058822,0.0941286274509804,0.14510901960784314,0.35101960784313724,0.9574447058823529,0.0002,0.0,0.0,0.0,0.0,0,0
56,2.24,,0,P,0.10311076647058824,0.0941286274509804,0.14523450980392155,0.3500619607843137,0.956878431372549,0.0002,0.0,0.001089342803921569,0.0,0.00334478431372549,0,0
57,2.28,,0,P,0.10311076647058824,0.0941286274509804,0.14523450980392155,0.3500619607843137,0.956878431372549,0.0002,0.0,0.0,0.0,0.0,0,0
58,2.32,,0,P,0.10311076647058824,0.0941286274509804,0.14523450980392155,0.3500619607843137,0.956878431372549,0.0002,0.0,0.0,0.0,0.0,0,0
59,2.36,,0,P,0.10311076647058824,0.0941286274509804,0.14523450980392155,0.3500619607843137,0.956878431372549,0.0002,0.0,0.0,0.0,0.0,0,0
60,2.4,,0,P,0.10311076647058824,0.0941286274509804,0.14523450980392155,0.3500619607843137,0.956878431372549,0.0002,0.0,0.0,0.0,0.0,0,0
61,2.44,,0,P,0.10311076647058824,0.0941286274509804,0.14523450980392155,0.3500619607843137,0.956878431372549,0.0002,0.0,0.0,0.0,0.0,0,0
62,2.48,,0,P,0.10311076647058824,0.0941286274509804,0.14523450980392155,0.3500619607843137,0.956878431372549,0.0002,0.0,0.0,0.0,0.0,0,0
63,2.52,,0,P,0.10311076647058824,0.0941286274509804,0.14523450980392155,0.3500619607843137,0.956878431372549,0.0002,0.0,0.0,0.0,0.0,0,0
64,2.56,,0,P,0.10311076647058824,0.0941286274509804,0.14523450980392155,0.3500619607843137,0.956878431372549,0.0002,0.0,0.0,0.0,0.0,0,0
65,2.6,,0,P,0.10311076647058824,0.0941286274509804,0.14523450980392155,0.3500619607843137,0.956878431372549,0.0002,0.0,0.0,0.0,0.0,0,0
66,2.64,,0,P,0.10311076647058824,0.0941286274509804,0.14523450980392155,0.3500619607843137,0.956878431372549,0.0002,0.0,0.0,0.0,0.0,0,0
67,2.68,,0,P,0.1031075427254902,0.0941286274509804,0.14510901960784314,0.35012941176470586,0.956878431372549,0.0002,0.0,0.0003949448823529411,0.0,0.001252912745098038,80,80
68,2.72,,0,P,0.1031075427254902,0.0941286274509804,0.14510901960784314,0.35012941176470586,0.956878431372549,0.0002,0.0,0.0,0.0,0.0,0,0
69,2.76,,0,P,0.1031075427254902,0.0941286274509804,0.14510901960784314,0.35012941176470586,0.956878431372549,0.0002,0.0,0.0,0.0,0.0,0,0
70,2.8,,0,P,0.1031075427254902,0.0941286274509804,0.14510901960784314,0.35012941176470586,0.956878431372549,0.0002,0.0,0.0,0.0,0.0,0,0
71,2.84,,0,P,0.1031075427254902,0.0941286274509804,0.14510901960784314,0.35012941176470586,0.956878431372549,0.0002,0.0,0.0,0.0,0.0,0,0
72,2.88,,0,P,0.1031075427254902,0.0941286274509804,0.14510901960784314,0.35012941176470586,0.956878431372549,0.0002,0.0,0.0,0.0,0.0,0,0
73,2.92,,0,P,0.1031075427254902,0.0941286274509804,0.14510901960784314,0.35012941176470586,0.956878431372549,0.0002,0.0,0.0,0.0,0.0,0,0
74,2.96,,0,P,0.1031075427254902,0.0941286274509804,0.14510901960784314,0.35012941176470586,0.956878431372549,0.0002,0.0,0.0,0.0,0.0,0,0
75,3.0,,0,P,0.1031075427254902,0.0941286274509804,0.14510901960784314,0.35012941176470586,0.956878431372549,0.0002,0.0,0.0,0.0,0.0,0,0
76,3.04,,0,P,0.1031075427254902,0.0941286274509804,0.14510901960784314,0.35012941176470586,0.956878431372549,0.0002,0.0,0.0,0.0,0.0,0,0
77,3.08,,0,P,0.1031075427254902,0.0941286274509804,0.14510901960784314,0.35012941176470586,0.956878431372549,0.0002,0.0,0.0,0.0,0.0,0,0
78,3.12,,0,P,0.10309514037254904,0.0941286274509804,0.14514509803921566,0.35036078431372547,0.956878431372549,0.0002,0.0,0.00022724337254901954,0.0,0.0007925333333333333,80,80
79,3.16,,0,P,0.10309514037254904,0.0941286274509804,0.14514509803921566,0.35036078431372547,0.956878431372549,0.0002,0.0,0.0,0.0,0.0,0,0
80,3.2,,0,P,0.10309514037254904,0.0941286274509804,0.14514509803921566,0.35036078431372547,0.956878431372549,0.0002,0.0,0.0,0.0,0.0,0,0
81,3.24,,0,P,0.10309514037254904,0.0941286274509804,0.14514509803921566,0.35036078431372547,0.956878431372549,0.0002,0.0,0.0,0.0,0.0,0,0
82,3.28,,0,P,0.10309514037254904,0.0941286274509804,0.14514509803921566,0.35036078431372547,0.956878431372549,0.0002,0.0,0.0,0.0,0.0,0,0
83,3.32,,0,P,0.10309514037254904,0.0941286274509804,0.14514509803921566,0.35036078431372547,0.956878431372549,0.0002,0.0,0.0,0.0,0.0,0,0
