index,timestampSec,durationSec,keyFrame,pictureType,meanY,p50Y,p95Y,p99Y,maxY,bright90Fraction,bright98Fraction,deltaMean,deltaFraction01,deltaMaxTile,deltaTileX,deltaTileY
33,1.32,,0,P,0.10978218570588236,0.0941286274509804,0.16493882352941175,0.35237882352941174,0.8508760784313725,0.0,0.0,0.007151799274509804,0.008225,0.06377218333333333,0,0
34,1.36,,0,P,0.10851547698039217,0.0941286274509804,0.17145882352941175,0.37695294117647055,0.9641498039215686,0.0002,0.0,0.006703125509803921,0.00885,0.07105695147058823,0,0
35,1.4,,0,P,0.1068604296862745,0.0941286274509804,0.17089254901960782,0.38664862745098044,0.9724870588235294,0.0003,0.0,0.0064550614117647055,0.008825,0.0742161225490196,0,0
36,1.44,,0,P,0.10702092027450981,0.0941286274509804,0.16723372549019605,0.39951921568627446,0.9802603921568626,0.000725,2.5e-05,0.004064730980392156,0.0067,0.06427395343137254,0,0
37,1.48,,0,P,0.10536035966666665,0.0941286274509804,0.15814980392156863,0.389475294117647,0.9771129411764705,0.000375,0.0,0.004013469705882353,0.007475,0.0775084112745098,0,0
38,1.52,,0,P,0.1045987351372549,0.0941286274509804,0.15810980392156862,0.373876862745098,0.9585819607843137,0.00035,0.0,0.0018567891568627448,0.004025,0.03900232205882353,0,0
39,1.56,,0,P,0.10350616847058824,0.0941286274509804,0.15529411764705883,0.35021725490196076,0.9585819607843137,0.000175,0.0,0.0014805205098039214,0.00355,0.0320829568627451,0,0
40,1.6,,0,P,0.1033669805490196,0.0941286274509804,0.15241725490196079,0.35021725490196076,0.9585819607843137,0.000175,0.0,0.0005806809019607842,0.001325,0.012073395098039215,0,0
41,1.64,,0,P,0.10324336956862747,0.0941286274509804,0.14959686274509804,0.35021725490196076,0.9585819607843137,0.000175,0.0,0.0005320022352941176,0.0011,0.010980995098039214,0,0
42,1.68,,0,P,0.10303571129411764,0.0941286274509804,0.1479294117647059,0.35021725490196076,0.9585819607843137,0.000175,0.0,0.00046046027450980393,0.00105,0.008579231372549019,0,0
43,1.72,,0,P,0.10312219762745099,0.0941286274509804,0.14648627450980392,0.35017882352941176,0.9546243137254903,0.0002,0.0,0.0011853059411764703,0.0,0.004535972058823529,0,0
