index,tMs,currentTime,meanY,p50Y,p95Y,p99Y,maxY,bright90Fraction,bright98Fraction,deltaMean,deltaMaxTile,deltaTileX,deltaTileY
0,0,0.015225,0.9999999999999998,1,1,1,0.9999999999999999,1,1,,,,
1,33.5,0.05112,0.1032775316470795,0.09803921568627451,0.12941176470588237,0.35294117647058826,0.9714431372549018,0.000225,0,0.8967224660879932,0.9118045659735798,0,120
2,50.5,0.060465,0.10324667309806129,0.09803921568627451,0.12941176470588237,0.3568627450980392,0.964716862745098,0.000175,0,0.0013505381683818997,0.004074318911880255,40,80
3,66.70000000000005,0.076331,0.10324667309806129,0.09803921568627451,0.12941176470588237,0.3568627450980392,0.964716862745098,0.000175,0,0,0,0,0
4,83.39999999999998,0.094236,0.10324667309806129,0.09803921568627451,0.12941176470588237,0.3568627450980392,0.964716862745098,0.000175,0,0,0,0,0
5,100,0.110088,0.10319369978433558,0.09803921568627451,0.12941176470588237,0.3568627450980392,0.9675215686274511,0.0002,0,0.0008514802886173129,0.003391790355090052,120,80
6,116.79999999999995,0.123234,0.10319369978433558,0.09803921568627451,0.12941176470588237,0.3568627450980392,0.9675215686274511,0.0002,0,0,0,0,0
7,133.39999999999998,0.142831,0.10319369978433558,0.09803921568627451,0.12941176470588237,0.3568627450980392,0.9675215686274511,0.0002,0,0,0,0,0
8,150.10000000000002,0.156056,0.10315164305884561,0.09803921568627451,0.12549019607843137,0.3568627450980392,0.9675215686274511,0.000225,0,0.000533862192183733,0.0021055593620985746,0,0
9,166.70000000000005,0.178098,0.10314770029413976,0.09803921568627451,0.12549019607843137,0.3568627450980392,0.9675215686274511,0.000225,0,0.0001458993600681424,0.0009871783759444952,120,80
10,200.10000000000002,0.211351,0.10314770029413976,0.09803921568627451,0.12549019607843137,0.3568627450980392,0.9675215686274511,0.000225,0,0,0,0,0
11,233.29999999999995,0.243382,0.10314900529413965,0.09803921568627451,0.12549019607843137,0.3568627450980392,0.9675215686274511,0.000225,0,0.00012262747697532178,0.0009270141506567597,120,80
