index,tMs,currentTime,meanY,p50Y,p95Y,p99Y,maxY,bright90Fraction,bright98Fraction,deltaMean,deltaMaxTile,deltaTileX,deltaTileY
0,0,0.012245,0.10334372062747263,0.09803921568627451,0.12941176470588237,0.35294117647058826,0.9714431372549018,0.000225,0,,,,
1,16.699999999999818,0.026476,0.10334372062747263,0.09803921568627451,0.12941176470588237,0.35294117647058826,0.9714431372549018,0.000225,0,0,0,0,0
2,33.399999999999636,0.045181,0.10334372062747263,0.09803921568627451,0.12941176470588237,0.35294117647058826,0.9714431372549018,0.000225,0,0,0,0,0
3,50,0.060316,0.10334372062747263,0.09803921568627451,0.12941176470588237,0.35294117647058826,0.9714431372549018,0.000225,0,0,0,0,0
4,66.89999999999964,0.07786,0.10334955225492365,0.09803921568627451,0.12941176470588237,0.35294117647058826,0.9714431372549018,0.000225,0,2.5678330566734075e-05,0.0004112293059006333,120,80
5,83.39999999999964,0.093,0.10334955225492365,0.09803921568627451,0.12941176470588237,0.35294117647058826,0.9714431372549018,0.000225,0,0,0,0,0
6,100.39999999999964,0.112623,0.10334766937257069,0.09803921568627451,0.12941176470588237,0.35294117647058826,0.9714431372549018,0.000225,0,2.8262056037783624e-05,0.0003994764294475317,120,80
7,116.69999999999982,0.126927,0.10334766937257069,0.09803921568627451,0.12941176470588237,0.35294117647058826,0.9714431372549018,0.000225,0,0,0,0,0
8,133.60000000000036,0.145357,0.10335065133335472,0.09803921568627451,0.12941176470588237,0.35294117647058826,0.9714431372549018,0.000225,0,5.637725573033095e-05,0.00034919658210128544,120,80
9,150.10000000000036,0.160717,0.10335077639217809,0.09803921568627451,0.12941176470588237,0.35294117647058826,0.9714431372549018,0.000225,0,5.316411769017577e-05,0.00024288336979225278,160,80
10,183.60000000000036,0.194365,0.10334982905884488,0.09803921568627451,0.12941176470588237,0.3568627450980392,0.9714431372549018,0.000225,0,2.1349063795059918e-05,0.0002989550563506782,80,80
11,216.69999999999982,0.227844,0.10334982905884488,0.09803921568627451,0.12941176470588237,0.3568627450980392,0.9714431372549018,0.000225,0,0,0,0,0
12,250.10000000000036,0.26005,0.10315423745100309,0.09803921568627451,0.12549019607843137,0.3568627450980392,0.964716862745098,0.0002,0,0.0015922449556179344,0.005013102116063237,120,80
13,283.6999999999998,0.293522,0.10316828041178765,0.09803921568627451,0.12549019607843137,0.3568627450980392,0.964716862745098,0.0002,0,9.909759871661663e-05,0.0004829951049759984,120,120
14,317,0.327004,0.10316860484316023,0.09803921568627451,0.12549019607843137,0.3568627450980392,0.964716862745098,0.0002,0,3.866197727620602e-06,3.13603226095438e-05,120,120
15,350.10000000000036,0.360625,0.10316860484316023,0.09803921568627451,0.12549019607843137,0.3568627450980392,0.964716862745098,0.0002,0,0,0,0,0
16,383.60000000000036,0.393375,0.10316860484316023,0.09803921568627451,0.12549019607843137,0.3568627450980392,0.964716862745098,0.0002,0,0,0,0,0
17,416.89999999999964,0.42712,0.10316860484316023,0.09803921568627451,0.12549019607843137,0.3568627450980392,0.964716862745098,0.0002,0,0,0,0,0
18,450.10000000000036,0.466365,0.10316860484316023,0.09803921568627451,0.12549019607843137,0.3568627450980392,0.964716862745098,0.0002,0,0,0,0,0
19,483.5,0.494419,0.10316860484316023,0.09803921568627451,0.12549019607843137,0.3568627450980392,0.964716862745098,0.0002,0,0,0,0,0
20,516.6000000000004,0.527017,0.10316860484316023,0.09803921568627451,0.12549019607843137,0.3568627450980392,0.964716862745098,0.0002,0,0,0,0,0
21,550.3999999999996,0.560078,0.10316860484316023,0.09803921568627451,0.12549019607843137,0.3568627450980392,0.964716862745098,0.0002,0,0,0,0,0
22,583.8000000000002,0.593383,0.10316860484316023,0.09803921568627451,0.12549019607843137,0.3568627450980392,0.964716862745098,0.0002,0,0,0,0,0
23,617,0.627354,0.10316860484316023,0.09803921568627451,0.12549019607843137,0.3568627450980392,0.964716862745098,0.0002,0,0,0,0,0
24,650.3000000000002,0.661323,0.10316860484316023,0.09803921568627451,0.12549019607843137,0.3568627450980392,0.964716862745098,0.0002,0,0,0,0,0
25,683.6999999999998,0.694008,0.10318215254904207,0.09803921568627451,0.12549019607843137,0.3568627450980392,0.9605121568627449,0.0002,0,0.0006843459987081588,0.0023535010823979973,0,0
26,716.6999999999998,0.726763,0.10318215254904207,0.09803921568627451,0.12549019607843137,0.3568627450980392,0.9605121568627449,0.0002,0,0,0,0,0
27,750.3000000000002,0.760528,0.10318585496080657,0.09803921568627451,0.12549019607843137,0.3568627450980392,0.9605121568627449,0.0002,0,7.720263805240393e-05,0.0003457508748397231,120,120
28,783.5,0.79312,0.10876584092158878,0.09803921568627451,0.1607843137254902,0.38823529411764707,0.9605121568627449,0.0002,0,0.020400596181396394,0.09135893146740273,80,80
29,816.6999999999998,0.826498,0.10876584092158878,0.09803921568627451,0.1607843137254902,0.38823529411764707,0.9605121568627449,0.0002,0,0,0,0,0
30,850.1000000000004,0.860087,0.12229022050981696,0.09803921568627451,0.2627450980392157,0.5176470588235295,0.9605121568627449,0.0002,0,0.017715757429413496,0.12769928674795664,80,80
31,883.5,0.893676,0.12229022050981696,0.09803921568627451,0.2627450980392157,0.5176470588235295,0.9605121568627449,0.0002,0,0,0,0,0
32,916.6999999999998,0.926462,0.12694532596078667,0.10196078431372549,0.2549019607843137,0.5176470588235295,0.9605121568627449,0.0002,0,0.02396029396560043,0.1576655467087403,40,80
