index,tMs,currentTime,meanY,p50Y,p95Y,p99Y,maxY,bright90Fraction,bright98Fraction,deltaMean,deltaMaxTile,deltaTileX,deltaTileY
0,0,0.026591,0.07539859605879531,0.0784313725490196,0.0784313725490196,0.08235294117647059,0.08124705882352941,0,0,,,,
1,16.599999999998545,0.04323,0.07539859605879531,0.0784313725490196,0.0784313725490196,0.08235294117647059,0.08124705882352941,0,0,0,0,0,0
2,33.29999999999927,0.065039,0.10295497323531513,0.09803921568627451,0.13725490196078433,0.34901960784313724,0.9753647058823529,0.000225,0,0.0284564755639527,0.05751262879697606,120,80
3,49.899999999999636,0.07472,0.10295497323531513,0.09803921568627451,0.13725490196078433,0.34901960784313724,0.9753647058823529,0.000225,0,0,0,0,0
4,66.5,0.092483,0.10295497323531513,0.09803921568627451,0.13725490196078433,0.34901960784313724,0.9753647058823529,0.000225,0,0,0,0,0
5,83.39999999999964,0.108537,0.10295497323531513,0.09803921568627451,0.13725490196078433,0.34901960784313724,0.9753647058823529,0.000225,0,0,0,0,0
6,100.39999999999964,0.125897,0.10286962150982731,0.09803921568627451,0.13333333333333333,0.34901960784313724,0.9753647058823529,0.000225,0,0.0002939460595138371,0.0016210707370191812,0,40
7,116.79999999999927,0.145166,0.10286730401963134,0.09803921568627451,0.13333333333333333,0.34901960784313724,0.9753647058823529,0.000225,0,9.797443300485611e-05,0.0010638653440400959,0,0
8,133.39999999999964,0.160662,0.10286730401963134,0.09803921568627451,0.13333333333333333,0.34901960784313724,0.9753647058823529,0.000225,0,0,0,0,0
9,166.79999999999927,0.193541,0.10287630784316075,0.09803921568627451,0.13333333333333333,0.34901960784313724,0.9753647058823529,0.000225,0,2.2561782971024512e-05,0.0005640445742756128,40,0
10,200.09999999999854,0.227519,0.10287630784316075,0.09803921568627451,0.13333333333333333,0.34901960784313724,0.9753647058823529,0.000225,0,0,0,0,0
11,233.39999999999964,0.260793,0.10332837800001766,0.09803921568627451,0.12941176470588237,0.3568627450980392,0.9636360784313724,0.000225,0,0.0025821538439486174,0.007514237610157579,120,80
12,266.6999999999989,0.294914,0.1033283406666841,0.09803921568627451,0.12941176470588237,0.3568627450980392,0.9636360784313724,0.000225,0,4.70291375182569e-05,0.00025074271485209465,120,120
13,300,0.328145,0.10332902723531158,0.09803921568627451,0.12941176470588237,0.3568627450980392,0.9636360784313724,0.000225,0,5.0376672297716145e-06,2.662254963070154e-05,80,120
14,333.2999999999993,0.361606,0.10332902723531158,0.09803921568627451,0.12941176470588237,0.3568627450980392,0.9636360784313724,0.000225,0,0,0,0,0
15,367,0.395575,0.10332896352942923,0.09803921568627451,0.12941176470588237,0.3568627450980392,0.9636360784313724,0.000225,0,6.37054443359375e-08,1.5926361083984374e-06,40,40
16,400.09999999999854,0.427467,0.10332896352942923,0.09803921568627451,0.12941176470588237,0.3568627450980392,0.9636360784313724,0.000225,0,0,0,0,0
17,433.39999999999964,0.460741,0.10332896352942923,0.09803921568627451,0.12941176470588237,0.3568627450980392,0.9636360784313724,0.000225,0,0,0,0,0
18,466.6999999999989,0.494225,0.10332896352942923,0.09803921568627451,0.12941176470588237,0.3568627450980392,0.9636360784313724,0.000225,0,0,0,0,0
19,499.89999999999964,0.52671,0.10332896352942923,0.09803921568627451,0.12941176470588237,0.3568627450980392,0.9636360784313724,0.000225,0,0,0,0,0
20,533.3999999999996,0.56078,0.10333663570590611,0.09803921568627451,0.12941176470588237,0.3568627450980392,0.9591639215686274,0.0002,0,0.0009232531267218292,0.0021318426914513113,120,80
21,566.7999999999993,0.594224,0.10333696745100415,0.09803921568627451,0.12941176470588237,0.3568627450980392,0.9591639215686274,0.0002,0,1.882920414209366e-06,1.553869806230068e-05,120,120
22,600.1999999999989,0.628397,0.10333696745100415,0.09803921568627451,0.12941176470588237,0.3568627450980392,0.9591639215686274,0.0002,0,0,0,0,0
23,633.2999999999993,0.660618,0.10333696745100415,0.09803921568627451,0.12941176470588237,0.3568627450980392,0.9591639215686274,0.0002,0,0,0,0,0
24,667.5,0.69564,0.10333696745100415,0.09803921568627451,0.12941176470588237,0.3568627450980392,0.9591639215686274,0.0002,0,0,0,0,0
25,699.8999999999996,0.728003,0.10333696745100415,0.09803921568627451,0.12941176470588237,0.3568627450980392,0.9591639215686274,0.0002,0,0,0,0,0
26,733.2999999999993,0.762531,0.10333696745100415,0.09803921568627451,0.12941176470588237,0.3568627450980392,0.9591639215686274,0.0002,0,0,0,0,0
27,766.5999999999985,0.795278,0.10333696745100415,0.09803921568627451,0.12941176470588237,0.3568627450980392,0.9591639215686274,0.0002,0,0,0,0,0
28,800,0.828309,0.10333696745100415,0.09803921568627451,0.12941176470588237,0.3568627450980392,0.9591639215686274,0.0002,0,0,0,0,0
29,833.7999999999993,0.860946,0.10333696745100415,0.09803921568627451,0.12941176470588237,0.3568627450980392,0.9591639215686274,0.0002,0,0,0,0,0
30,866.7999999999993,0.893798,0.10333696745100415,0.09803921568627451,0.12941176470588237,0.3568627450980392,0.9591639215686274,0.0002,0,0,0,0,0
31,900.7999999999993,0.926844,0.11092083601961648,0.09803921568627451,0.1607843137254902,0.35294117647058826,0.9591639215686274,0.0002,0,0.022418454780802132,0.08427900384645909,80,80
32,933.5999999999985,0.959961,0.12722052070587622,0.10588235294117647,0.20784313725490197,0.47058823529411764,0.9591639215686274,0.0002,0,0.024652456236025317,0.08445730852428823,40,40
33,966.5999999999985,0.993355,0.12722052070587622,0.10588235294117647,0.20784313725490197,0.47058823529411764,0.9591639215686274,0.0002,0,0,0,0,0
34,999.8999999999996,1.027943,0.13005240417646616,0.10980392156862745,0.20392156862745098,0.47843137254901963,0.9591639215686274,0.0002,0,0.022288228874513878,0.0936413199605886,120,80
35,1033.5,1.060617,0.13156899513724532,0.11372549019607843,0.19607843137254902,0.48627450980392156,0.9591639215686274,0.0002,0,0.019249781747348607,0.07711533342837357,120,80
36,1066.7999999999993,1.092975,0.13156899513724532,0.11372549019607843,0.19607843137254902,0.48627450980392156,0.9591639215686274,0.0002,0,0,0,0,0
37,1100.2999999999993,1.128085,0.1253000131176359,0.10980392156862745,0.16862745098039217,0.3607843137254902,0.9591639215686274,0.0002,0,0.023251873493450693,0.09638690135907382,120,80
38,1133.5999999999985,1.159736,0.12467488713724653,0.10980392156862745,0.16862745098039217,0.39215686274509803,0.9597145098039216,0.000175,0,0.01448846034950111,0.05264394101686776,120,80
39,1166.8999999999996,1.193977,0.12493556666666034,0.10980392156862745,0.17647058823529413,0.396078431372549,0.9933301960784313,0.000475,5e-05,0.02528264569938183,0.07518267039093189,0,0
40,1200,1.22777,0.12493556666666034,0.10980392156862745,0.17647058823529413,0.396078431372549,0.9933301960784313,0.000475,5e-05,0,0,0,0
41,1233.3999999999996,1.262418,0.1239982016274733,0.10588235294117647,0.17254901960784313,0.38823529411764707,0.9074564705882352,2.5e-05,0,0.0132696432616096,0.05002400047844276,0,0
42,1266.699999999999,1.294998,0.12259955580394719,0.10196078431372549,0.17254901960784313,0.396078431372549,0.9816580392156862,0.0001,2.5e-05,0.012290279941121116,0.06966529893223196,160,80
43,1299.8999999999996,1.333746,0.12111112054904125,0.10196078431372549,0.1803921568627451,0.4,0.989995294117647,0.000225,7.5e-05,0.007832516643451528,0.04610379952937364,160,80
44,1334.0999999999985,1.361411,0.12111112054904125,0.10196078431372549,0.1803921568627451,0.4,0.989995294117647,0.000225,7.5e-05,0,0,0,0
45,1366.5999999999985,1.39456,0.11589174698040874,0.09803921568627451,0.1803921568627451,0.4,0.9999999999999999,0.000425,7.5e-05,0.012650602216366678,0.06933394181542099,160,80
46,1400.0999999999985,1.429039,0.11589174698040874,0.09803921568627451,0.1803921568627451,0.4,0.9999999999999999,0.000425,7.5e-05,0,0,0,0
47,1433.5,1.460688,0.11350756407844913,0.09803921568627451,0.16470588235294117,0.38823529411764707,0.970756862745098,0.0005,0,0.005095221887389198,0.04909432603046298,0,0
48,1467,1.495269,0.11085174917648896,0.09803921568627451,0.1568627450980392,0.3764705882352941,0.9780517647058824,0.000325,0,0.00465343932970427,0.04622988135553897,0,0
49,1500,1.528534,0.10973681980393883,0.09803921568627451,0.1568627450980392,0.37254901960784315,0.9707411764705882,0.000325,0,0.003980663183424622,0.020127655605319886,0,0
50,1533.5999999999985,1.562084,0.10973681980393883,0.09803921568627451,0.1568627450980392,0.37254901960784315,0.9707411764705882,0.000325,0,0,0,0,0
51,1566.7999999999993,1.594082,0.10843645703923298,0.09803921568627451,0.15294117647058825,0.3568627450980392,0.958561568627451,0.000225,0,0.001888138970080763,0.02127541013993323,0,0
