index,timestampSec,durationSec,keyFrame,pictureType,meanY,p50Y,p95Y,p99Y,maxY,bright90Fraction,bright98Fraction,deltaMean,deltaFraction01,deltaMaxTile,deltaTileX,deltaTileY
0,0.0,,1,I,0.09927668574509804,0.0941286274509804,0.12440000000000001,0.34877647058823524,0.9655301960784313,0.000225,0.0,,,,,
1,0.04,,0,P,0.09932637476470588,0.0941286274509804,0.12440000000000001,0.34877647058823524,0.9686384313725489,0.000225,0.0,0.00017172937254901965,0.0,0.0006851627450980398,0,0
2,0.08,,0,P,0.09933326770588236,0.0941286274509804,0.12440000000000001,0.34940392156862743,0.9686384313725489,0.000225,0.0,2.430023529411769e-05,0.0,0.0003907333333333344,120,80
3,0.12,,0,P,0.09933342127450981,0.0941286274509804,0.12440000000000001,0.34877647058823524,0.9686384313725489,0.000225,0.0,2.626988235294118e-05,0.0,0.00038747058823529446,120,80
4,0.16,,0,P,0.09932704394117647,0.0941286274509804,0.12386509803921567,0.34877647058823524,0.9686384313725489,0.000225,0.0,5.511815686274508e-05,0.0,0.0003446588235294118,120,80
5,0.2,,0,P,0.09932594749019609,0.0941286274509804,0.12440000000000001,0.34930196078431375,0.9686384313725489,0.000225,0.0,5.112503921568625e-05,0.0,0.00023431470588235304,160,80
6,0.24,,0,P,0.099326047,0.0941286274509804,0.12440000000000001,0.34940392156862743,0.9686384313725489,0.000225,0.0,1.857488235294116e-05,0.0,0.00026730833333333306,80,80
7,0.28,,0,P,0.09919536225490197,0.0941286274509804,0.12157960784313726,0.3516894117647058,0.9588243137254903,0.000175,0.0,0.0014906920784313726,0.0,0.004954953921568628,120,80
8,0.32,,0,P,0.09919552319607843,0.0941286274509804,0.12157960784313726,0.3516894117647058,0.9588243137254903,0.000175,0.0,9.756529411764704e-05,0.0,0.0004931352941176469,120,120
9,0.36,,0,P,0.09919533017647059,0.0941286274509804,0.12157960784313726,0.3516894117647058,0.9588243137254903,0.000175,0.0,3.4192156862745125e-06,0.0,3.186274509803925e-05,80,120
10,0.4,,0,P,0.09919533017647059,0.0941286274509804,0.12157960784313726,0.3516894117647058,0.9588243137254903,0.000175,0.0,0.0,0.0,0.0,0,0
11,0.44,,0,P,0.09919533017647059,0.0941286274509804,0.12157960784313726,0.3516894117647058,0.9588243137254903,0.000175,0.0,0.0,0.0,0.0,0,0
12,0.48,,0,P,0.09919533017647059,0.0941286274509804,0.12157960784313726,0.3516894117647058,0.9588243137254903,0.000175,0.0,0.0,0.0,0.0,0,0
13,0.52,,0,P,0.09919533017647059,0.0941286274509804,0.12157960784313726,0.3516894117647058,0.9588243137254903,0.000175,0.0,0.0,0.0,0.0,0,0
14,0.56,,0,P,0.09919533017647059,0.0941286274509804,0.12157960784313726,0.3516894117647058,0.9588243137254903,0.000175,0.0,0.0,0.0,0.0,0,0
15,0.6,,0,P,0.09919533017647059,0.0941286274509804,0.12157960784313726,0.3516894117647058,0.9588243137254903,0.000175,0.0,0.0,0.0,0.0,0,0
16,0.64,,0,P,0.09919533017647059,0.0941286274509804,0.12157960784313726,0.3516894117647058,0.9588243137254903,0.000175,0.0,0.0,0.0,0.0,0,0
17,0.68,,0,P,0.09919533017647059,0.0941286274509804,0.12157960784313726,0.3516894117647058,0.9588243137254903,0.000175,0.0,0.0,0.0,0.0,0,0
18,0.72,,0,P,0.09921803739215686,0.0941286274509804,0.12157960784313726,0.35223058823529413,0.9571411764705883,0.0002,0.0,0.0006584356078431372,0.0,0.0022876450980392152,120,80
19,0.76,,0,P,0.09922022876470588,0.0941286274509804,0.12157960784313726,0.35223058823529413,0.9571411764705883,0.0002,0.0,7.309274509803917e-05,0.0,0.0003390823529411763,120,120
20,0.8,,0,P,0.09922031339215687,0.0941286274509804,0.12157960784313726,0.35223058823529413,0.9571411764705883,0.0002,0.0,7.456156862745094e-06,0.0,0.00011040392156862738,80,120
21,0.84,,0,P,0.1045501655882353,0.0941286274509804,0.1529521568627451,0.38058980392156866,0.9571411764705883,0.0002,0.0,0.020007433568627452,0.050425,0.09114213333333332,80,80
22,0.88,,0,P,0.1179577297647059,0.0941286274509804,0.2592658823529411,0.5137670588235295,0.9571411764705883,0.0002,0.0,0.017626829039215683,0.051225,0.12776353088235293,80,80
23,0.92,,0,P,0.12250757043137254,0.0963670588235294,0.24710117647058824,0.5172439215686274,0.9571411764705883,0.0002,0.0,0.023905974235294114,0.061625,0.15819587794117645,40,80
24,0.96,,0,P,0.12727571913725488,0.10197176470588236,0.23725568627450977,0.4992423529411764,0.9571411764705883,0.0002,0.0,0.02192767376470588,0.051075,0.11554406274509804,120,80
25,1.0,,0,P,0.13024174433333333,0.11373647058823529,0.20493254901960783,0.4879372549019608,0.976198431372549,0.000225,0.0,0.023887027666666664,0.04935,0.11645505735294118,120,80
26,1.04,,0,P,0.1328060869019608,0.1201749019607843,0.1921113725490196,0.49938039215686275,0.9498956862745097,5e-05,0.0,0.028554675862745096,0.0444,0.10973500343137253,120,80
27,1.08,,0,P,0.13051634652941177,0.12157960784313726,0.17594666666666667,0.4307874509803922,0.9607341176470587,7.5e-05,0.0,0.021036145862745097,0.034325,0.08030868480392156,160,80
28,1.12,,0,P,0.12456749831372549,0.11373647058823529,0.1663435294117647,0.37796078431372543,0.999150588235294,0.0001,2.5e-05,0.02228344970588235,0.026475,0.07695394705882352,0,80
29,1.16,,0,P,0.12073895860784314,0.10841019607843136,0.1660964705882353,0.3654478431372549,0.9682415686274509,0.000175,0.0,0.014069164176470588,0.012275,0.048888840686274505,160,80
30,1.2,,0,P,0.11667984696078432,0.09886352941176471,0.15709568627450982,0.34968235294117644,0.9415145098039214,7.5e-05,0.0,0.010236889019607842,0.011975,0.05763341764705882,0,0
31,1.24,,0,P,0.11193245609803922,0.09469490196078433,0.15546901960784312,0.3532737254901961,0.9564580392156862,7.5e-05,0.0,0.011027351372549019,0.008175,0.06631283725490196,0,0
32,1.28,,0,P,0.11018003682352942,0.0941286274509804,0.1625050980392157,0.3526462745098039,0.8762494117647059,0.0,0.0,0.006166619509803921,0.0061,0.057366391176470584,0,0
33,1.32,,0,P,0.10898447884313725,0.0941286274509804,0.16863843137254902,0.3762321568627451,0.9781694117647057,0.000125,0.0,0.006199225156862744,0.00785,0.06662448333333333,0,0
34,1.36,,0,P,0.10713821292156862,0.0941286274509804,0.1689435294117647,0.3834980392156862,0.9774894117647058,0.0003,0.0,0.0062122630588235285,0.008475,0.07056103823529411,0,0
35,1.4,,0,P,0.10722786449019608,0.0941286274509804,0.16418666666666665,0.40122196078431366,0.9954698039215685,0.00065,5e-05,0.0034358213725490193,0.00615,0.05956377058823529,0,0
36,1.44,,0,P,0.10535419041176472,0.0941286274509804,0.1591121568627451,0.38605098039215685,0.9804792156862745,0.000375,2.5e-05,0.005567295019607842,0.0073,0.07713150539215687,0,0
37,1.48,,0,P,0.10472678043137255,0.0941286274509804,0.15743999999999997,0.3746901960784314,0.9535231372549019,0.000375,0.0,0.0017601086862745095,0.003925,0.037664419117647056,0,0
38,1.52,,0,P,0.10357086605882353,0.0941286274509804,0.15687372549019604,0.3503090196078431,0.9535231372549019,0.0002,0.0,0.0014903822156862746,0.003475,0.03105973774509804,0,0
39,1.56,,0,P,0.10338885233333334,0.0941286274509804,0.1529521568627451,0.3503090196078431,0.9535231372549019,0.0002,0.0,0.00043256529411764706,0.00125,0.010205510784313724,0,0
40,1.6,,0,P,0.10326655147058823,0.0941286274509804,0.14996313725490196,0.3503090196078431,0.9535231372549019,0.0002,0.0,0.0004433216470588235,0.001075,0.009720017647058822,0,0
41,1.64,,0,P,0.1031014972745098,0.0941286274509804,0.14762588235294116,0.3503090196078431,0.9535231372549019,0.0002,0.0,0.00038796945098039213,0.000975,0.008678897058823529,0,0
42,1.68,,0,P,0.10308471209803922,0.0941286274509804,0.14734745098039218,0.3503090196078431,0.9535231372549019,0.0002,0.0,7.713011764705883e-05,0.0,0.0013698078431372551,0,0
43,1.72,,0,P,0.10305300503921569,0.0941286274509804,0.14719843137254904,0.3503090196078431,0.9535231372549019,0.0002,0.0,5.549145098039215e-05,0.0,0.0013704450980392157,0,0
44,1.76,,0,P,0.103098242,0.0941286274509804,0.1457176470588235,0.3509427450980392,0.9524109803921569,0.000225,0.0,0.0012013757450980392,0.0,0.0060459901960784315,0,0
45,1.8,,0,P,0.10309116647058825,0.0941286274509804,0.14587294117647057,0.3509427450980392,0.9524109803921569,0.000225,0.0,9.813145098039215e-05,0.0,0.0002525901960784313,120,40
46,1.84,,0,P,0.10309202709803922,0.0941286274509804,0.1457176470588235,0.3509427450980392,0.9524109803921569,0.000225,0.0,5.390274509803922e-06,0.0,2.5294117647058903e-05,40,80
47,1.88,,0,P,0.10309203117647059,0.0941286274509804,0.1457176470588235,0.3509427450980392,0.9524109803921569,0.000225,0.0,7.843137254901971e-07,0.0,9.854901960784324e-06,160,80
48,1.92,,0,P,0.10309203117647059,0.0941286274509804,0.1457176470588235,0.3509427450980392,0.9524109803921569,0.000225,0.0,0.0,0.0,0.0,0,0
49,1.96,,0,P,0.10309203117647059,0.0941286274509804,0.1457176470588235,0.3509427450980392,0.9524109803921569,0.000225,0.0,0.0,0.0,0.0,0,0
50,2.0,,0,P,0.10309203117647059,0.0941286274509804,0.1457176470588235,0.3509427450980392,0.9524109803921569,0.000225,0.0,0.0,0.0,0.0,0,0
51,2.04,,0,P,0.10309203117647059,0.0941286274509804,0.1457176470588235,0.3509427450980392,0.9524109803921569,0.000225,0.0,0.0,0.0,0.0,0,0
52,2.08,,0,P,0.10309203117647059,0.0941286274509804,0.1457176470588235,0.3509427450980392,0.9524109803921569,0.000225,0.0,0.0,0.0,0.0,0,0
53,2.12,,0,P,0.10309203117647059,0.0941286274509804,0.1457176470588235,0.3509427450980392,0.9524109803921569,0.000225,0.0,0.0,0.0,0.0,0,0
54,2.16,,0,P,0.10311359515686275,0.0941286274509804,0.14600392156862743,0.34965098039215686,0.949035294117647,0.000225,0.0,0.0002957676666666667,0.0,0.0012537529411764713,0,0
55,2.2,,0,P,0.10311300864705884,0.0941286274509804,0.14600392156862743,0.34965098039215686,0.949035294117647,0.000225,0.0,3.9025882352941166e-05,0.0,0.00015871960784313708,40,80
56,2.24,,0,P,0.10311257805882354,0.0941286274509804,0.14600392156862743,0.34965098039215686,0.949035294117647,0.000225,0.0,2.001098039215692e-06,0.0,1.5439215686274544e-05,120,40
57,2.28,,0,P,0.10311283068627451,0.0941286274509804,0.14600392156862743,0.34965098039215686,0.949035294117647,0.000225,0.0,5.357647058823551e-07,0.0,9.854901960784324e-06,160,80
58,2.32,,0,P,0.10311283068627451,0.0941286274509804,0.14600392156862743,0.34965098039215686,0.949035294117647,0.000225,0.0,0.0,0.0,0.0,0,0
59,2.36,,0,P,0.10311283068627451,0.0941286274509804,0.14600392156862743,0.34965098039215686,0.949035294117647,0.000225,0.0,0.0,0.0,0.0,0,0
60,2.4,,0,P,0.10311283068627451,0.0941286274509804,0.14600392156862743,0.34965098039215686,0.949035294117647,0.000225,0.0,0.0,0.0,0.0,0,0
61,2.44,,0,P,0.10311283068627451,0.0941286274509804,0.14600392156862743,0.34965098039215686,0.949035294117647,0.000225,0.0,0.0,0.0,0.0,0,0
62,2.48,,0,P,0.10311283068627451,0.0941286274509804,0.14600392156862743,0.34965098039215686,0.949035294117647,0.000225,0.0,0.0,0.0,0.0,0,0
63,2.52,,0,P,0.10311283068627451,0.0941286274509804,0.14600392156862743,0.34965098039215686,0.949035294117647,0.000225,0.0,0.0,0.0,0.0,0,0
64,2.56,,0,P,0.10311283068627451,0.0941286274509804,0.14600392156862743,0.34965098039215686,0.949035294117647,0.000225,0.0,0.0,0.0,0.0,0,0
65,2.6,,0,P,0.10307040905882354,0.0941286274509804,0.14687843137254902,0.35050274509803925,0.949035294117647,0.00025,0.0,0.0007367521372549021,0.0,0.002380174999999999,120,80
66,2.64,,0,P,0.10306821023529412,0.0941286274509804,0.14673568627450978,0.35050274509803925,0.949035294117647,0.00025,0.0,7.661439215686275e-05,0.0,0.00026470980392156855,120,80
67,2.68,,0,P,0.10306951949019608,0.0941286274509804,0.14673568627450978,0.35050274509803925,0.949035294117647,0.00025,0.0,8.443058823529405e-06,0.0,4.415294117647056e-05,120,40
68,2.72,,0,P,0.10307058474509805,0.0941286274509804,0.14673568627450978,0.35050274509803925,0.949035294117647,0.00025,0.0,1.178509803921569e-06,0.0,2.3119607843137267e-05,120,40
69,2.76,,0,P,0.10307058474509805,0.0941286274509804,0.14673568627450978,0.35050274509803925,0.949035294117647,0.00025,0.0,0.0,0.0,0.0,0,0
70,2.8,,0,P,0.10307058474509805,0.0941286274509804,0.14673568627450978,0.35050274509803925,0.949035294117647,0.00025,0.0,0.0,0.0,0.0,0,0
71,2.84,,0,P,0.10307058474509805,0.0941286274509804,0.14673568627450978,0.35050274509803925,0.949035294117647,0.00025,0.0,0.0,0.0,0.0,0,0
72,2.88,,0,P,0.10307058474509805,0.0941286274509804,0.14673568627450978,0.35050274509803925,0.949035294117647,0.00025,0.0,0.0,0.0,0.0,0,0
73,2.92,,0,P,0.10307058474509805,0.0941286274509804,0.14673568627450978,0.35050274509803925,0.949035294117647,0.00025,0.0,0.0,0.0,0.0,0,0
74,2.96,,0,P,0.10307058474509805,0.0941286274509804,0.14673568627450978,0.35050274509803925,0.949035294117647,0.00025,0.0,0.0,0.0,0.0,0,0
75,3.0,,0,P,0.10307058474509805,0.0941286274509804,0.14673568627450978,0.35050274509803925,0.949035294117647,0.00025,0.0,0.0,0.0,0.0,0,0
76,3.04,,0,P,0.10306484484313726,0.0941286274509804,0.146241568627451,0.3513545098039215,0.949035294117647,0.00025,0.0,0.0002734777843137255,0.0,0.0011964362745098042,0,0
77,3.08,,0,P,0.10306918743137256,0.0941286274509804,0.146241568627451,0.3513545098039215,0.949035294117647,0.00025,0.0,5.9189647058823547e-05,0.0,0.0002372019607843137,120,80
78,3.12,,0,P,0.1030694258627451,0.0941286274509804,0.146241568627451,0.3513545098039215,0.949035294117647,0.00025,0.0,3.83576470588235e-06,0.0,1.829411764705885e-05,40,120
79,3.16,,0,P,0.10306942994117646,0.0941286274509804,0.146241568627451,0.3513545098039215,0.949035294117647,0.00025,0.0,4.5082352941176564e-07,0.0,9.854901960784333e-06,80,80
80,3.2,,0,P,0.10306942994117646,0.0941286274509804,0.146241568627451,0.3513545098039215,0.949035294117647,0.00025,0.0,0.0,0.0,0.0,0,0
